OCC_CODE,proj,bundle,value,strip,cong,reinst,dlnw
33-9021,-0.09761332031346912,-32.08732237198264,-1.6793276659268501,-1.5282866554207761,-0.22362398950703022,0.07258297900095623,0.013906154565010098
33-9031,-0.02349307342596101,-25.15111854501738,-1.4021056745308857,-0.9894086762831149,-0.45835221223524725,0.045655213987476406,0.23763655861677657
33-9032,-0.011001267894050617,-1.3631539362338627,0.376523693675217,-0.052987817508643786,0.4030017645663251,0.02650974661753569,0.24764813453725898
33-9091,-0.0327168840395043,-2.892509302979473,-0.40822376273347283,-0.11075767265885128,-0.32560168392748867,0.028135593852867125,0.2470347656776246
33-9092,-0.0591417903439767,-7.746238481070079,-0.44931529114111246,-0.29175088574137753,-0.1835439008670754,0.025979495467340463,0.3600440401302585
33-9093,-0.013721643904694613,-1.6882534276772707,-0.5903806598141745,-0.06713321650926529,-0.5507495494241552,0.027502106119245973,0.469131735312442
35-1011,-0.14921186518148713,-7.357215392271978,-0.5231266440636277,-0.29632055293845916,-0.2641895140601691,0.03738342293500052,0.19216000579424275
35-1012,-0.15011019554155441,-7.58850886612551,-0.02772430696405337,-0.32614522387410627,0.2647718915881758,0.03364902532187708,0.27719766376159205
35-2011,-0.0047268094487357545,-0.23549675640074402,0.348695800165296,-0.015418709830566701,0.3314072964883281,0.03270721350753458,0.2731971395304136
35-2012,-0.027291224463614698,-2.7786281384941303,-0.03163808106887167,-0.10556106663438314,0.04180558157560821,0.03211740398990326,0.30016011870038684
35-2013,-0.007459685719498005,-0.641906573452742,-0.5181799634101338,-0.04440354412154468,-0.5077860899836786,0.03400967069508942,0.23569487570314118
35-2014,-0.015398995868437161,-1.3701074716314203,0.3725896326739728,-0.07067254547717994,0.4149062145596565,0.02835596359149628,0.2969948609349746
35-2015,0.0006343830104266772,0.1323577736293929,-0.178149128474685,-1.9522424492990353e-05,-0.2143506312552499,0.03622102520505788,0.3554334788506677
35-2021,-0.001093117624856066,0.03001856382059475,0.3607313294822059,-0.002373302982557668,0.33125726771068953,0.031847364754074015,0.3538185192459977
35-3011,-0.0040787414384281725,-0.2877180732396005,0.28377590140977693,-0.0158535820107244,0.2700420407258357,0.029587442694665622,0.3712304804729456
35-3023,-0.00042135197800051216,0.06457970161641557,0.8541053273475063,-0.0013635976289820828,0.8180509406394498,0.03741798433703858,0.31653889891376297
35-3023,-0.0003003453135199031,0.09537188883373961,0.8802141626343016,-0.003489595983369842,0.8577969011153321,0.025906857502339342,0.31653889891376297
35-3031,-0.003408096615563554,-0.1302783941257064,0.6807126437405926,-0.010222117565707567,0.6555775041882437,0.035357257118056484,0.4317824164255377
35-3041,-0.024785635533828603,-1.8326048565151096,0.1377493900480209,-0.08918275346631699,0.19373106742426804,0.033201076090069837,0.3702115296562658
35-9011,0.00034421312066742305,0.09366447053193268,0.3234177261060176,-5.9344964422614055e-06,0.2884483211771651,0.03497533942529474,0.37058484336194386
35-9021,-0.0001431773926335963,0.0649716876905496,0.3660499291040167,-3.130656244465513e-05,0.32696748755845695,0.03911374810800439,0.3722511807177651
35-9031,-0.004300413267215133,-0.15166230090403635,0.21429437572914978,-0.016256169458366276,0.19891252428214834,0.031638020905367714,0.3011050927839216
37-1011,-0.12187804928728768,-7.126875494552282,-0.5115331685298088,-0.265084043923276,-0.2778071754634137,0.031358050856880926,0.18563071088916638
37-1012,-0.47433406165730047,-10.504635320909557,-0.6939371183654832,-0.4585744017928346,-0.27326556023632875,0.03790284366368013,0.1686735706684801
37-2011,-0.002256277972933666,-0.06633749588875688,0.5361954349805838,-0.005456872557211057,0.5103609392231054,0.03129136831468937,0.2946704850655193
37-2012,-0.00038267066309415564,0.07126097256124048,0.4067330241843714,-0.0012268565412103527,0.37201897937499107,0.03594090135059069,0.3565912584288293
37-2021,-0.13989281362086833,-9.348048221727888,-0.7881468923407424,-0.44082087068937215,-0.38618226500942177,0.03885624335805149,0.19202364260040516
37-3011,-0.004544425893414746,-0.38988801679029317,0.2349131923438681,-0.02122122233786472,0.22789430014611822,0.02824011453561459,0.2518459191252007
37-3012,-0.04321477978844275,-4.5253866524388675,-0.7623879760567243,-0.22966141529290285,-0.5643750409956789,0.03164848023185751,0.25703736451924497
37-3013,-0.0327473117363467,-2.852600157220646,-0.4718903216002035,-0.13207919919374067,-0.369633682735961,0.02982256032949815,0.24272171400853493
39-1013,-0.04107923985312757,-3.6593882516144633,-0.6017007399280674,-0.12935541590473987,-0.5039314785388407,0.031586154515513165,0.2298478524459302
39-2011,-0.24502512362231546,-14.403067255720048,-0.7484512054391148,-0.5480358722660497,-0.24509064725991214,0.044675314086846996,0.27287718851011356
39-2021,-0.06370596542693603,-4.277656895542352,-0.2392696319635621,-0.13986396580657567,-0.12678916908217452,0.027383502925188097,0.3558349606890072
39-3011,-0.004277944166856668,-0.22130954337899456,-0.3525503889274928,-0.013155657544372534,-0.3698452326221515,0.030450501239031258,0.4790137961309764
39-3012,-0.008273357246560423,-0.6093895769484141,-0.5009901596790343,-0.022027531374706477,-0.5110564159324902,0.032093787628162396,0.34603025442731816
39-3021,-0.012443872460690892,-1.2237470687309058,-0.7207479505198502,-0.02652444966436729,-0.7197828484391078,0.02555934758362488,0.41997199998823875
39-3031,-0.006664930851020472,-0.3682462038296309,-0.23625178476404018,-0.01131712048532485,-0.2586769597768459,0.03374229549813057,0.33647223662121295
39-3091,-0.004368393503196978,-0.24135149962218685,-0.05677718751277894,-0.012927761216663392,-0.0763031362137081,0.032453709917592555,0.31966727440892395
39-3092,-0.052777499368770804,-4.713115682559761,-0.45971844110665616,-0.16398332035543328,-0.3308684664480399,0.03513334569681703,0.19636941675232933
39-3093,-0.027650669029885507,-1.7992798677560098,-0.3785628072766989,-0.06926166681963242,-0.343782069658634,0.034480929201567534,0.3686166135389959
39-4011,-0.0061230319289556304,-0.6109308809967435,-0.8892763008765496,-0.0330351449734656,-0.8846318070867389,0.028390651183654914,0.2076938058050155
39-4021,-0.0005947197912485628,0.07721203489903716,-0.3462952116153115,-0.001181307177925195,-0.37796177504633555,0.032847870608949226,0.2450900835246701
39-4031,-0.005215983109011963,-0.4478821101443497,-0.32664506870012255,-0.015144445633851866,-0.3375264417831225,0.026025818716851834,0.015622340963940218
39-5011,-0.008582968054022307,-0.556901922679255,-0.2600233764124571,-0.02221479240474933,-0.2721295270591506,0.03432094305144284,0.23657024980050556
39-5012,-0.03307489857522844,-2.9080787254267664,-0.1778212756133133,-0.10452928778653625,-0.10306293994342441,0.029770952116647376,0.31656707501867354
39-5091,-0.03815857571515887,-8.484473656723898,-0.9213252374968564,-0.3508188540381165,-0.6086848335293364,0.038178450070596615,0.24911481232667443
39-5092,-0.000867369554544725,0.06638051137320783,-0.22156510393648787,-0.0015610612577603433,-0.2524307199159135,0.03242667723718595,0.3274381237537072
39-5093,-0.01000559609108904,-0.9359621367278452,-0.9263051157072404,-0.017878954507979827,-0.9451130596023751,0.036686898403114565,0.3685050603564295
39-5094,-0.14064136920300782,-7.280104072763978,-0.34672017305921443,-0.28505275487915727,-0.10136672319040052,0.039699305010343355,0.2847797562007899
39-6011,5.22411146559679e-05,0.1184465620783093,-0.14354765462259333,-0.00045926564609954923,-0.17450036566472127,0.03141197668822748,0.3712831694966767
39-6012,-0.0003302554745053049,0.06570721048217226,-0.5349387897923936,-0.0029290066751244126,-0.5641834591854837,0.03217367606821453,0.21609424367623964
39-9011,-0.03752071772820624,-2.684691818553501,-0.024265048956177537,-0.08598760366404745,0.0317330003373133,0.029989554370556615,0.36726247453309213
39-9011,-0.024710430079311514,-2.488838945891649,0.07583076138944955,-0.0933973794362637,0.13678317551184405,0.0324449653138692,0.36726247453309213
39-9031,-0.13346854644718464,-10.723637073067238,-0.4729571507845445,-0.34926555312591745,-0.15774956317339628,0.03405796551476925,0.15473900165625887
39-9032,-0.12440736470958176,-9.808386133346398,-0.5465279550916677,-0.42872151209251275,-0.15872647475153157,0.04092003175237657,0.3275248979239831
39-9041,-0.0326337984647109,-2.7425171338598235,-0.5227395602245157,-0.12863514664554287,-0.42060097234018246,0.0264965587612096,0.36069228732671954
41-1011,-0.10762225082744567,-8.031419424363635,0.01252517001676745,-0.31963269318889953,0.29651354824934906,0.035644314956317924,0.18446701996405634
41-1012,-0.10992744670279171,-9.99813464021824,-0.442992758489273,-0.3741187776467987,-0.11755418794799866,0.04868020710552434,0.15772168707404166
41-2011,-0.00233970256013415,-0.04858187761269471,0.7704546467769939,-0.007960869270480453,0.7476219731270319,0.03079354292044245,0.32966434345893614
41-2012,-0.02344188024988629,-2.1580983138308114,-0.6063749819367215,-0.1603198609933485,-0.47940236078473353,0.033347239841360565,0.34338869070611144
41-2021,-0.021481273764162888,-1.1105134198417075,0.03676723350100097,-0.08077140606968847,0.08570831473304485,0.031830324837644586,0.3597006648552692
41-2022,-0.002646982207086837,-0.16113330282269178,-0.016391306486127633,-0.013843710525864417,-0.02497550452825603,0.022427908567992816,0.1976238251061142
41-2031,0.0005208549082287069,0.11925987778213985,0.7508002122762472,-0.003631677544840395,0.7216859661731359,0.0327459236479517,0.3384707090432446
41-3011,-0.09718059855001342,-9.819464203398708,-0.6907158270956932,-0.4386779008800161,-0.297738903505234,0.04570097728955691,0.19537168062656773
41-3021,-0.08740803510854775,-14.400345157279666,-0.5632897848774379,-0.608445065325538,0.0018001391990427607,0.04335514124905737,0.20093050802740597
41-3031,-0.18215822344388918,-15.974746518936284,-0.6059358995141304,-0.6167571341050784,-0.04014839760212574,0.05096963219307371,0.23364268423882928
41-3041,-0.0011968125193694162,-0.09910096709422903,-0.2029329062374292,-0.011621145496883756,-0.23460717467698267,0.04329541393643721,0.2096514057617047
41-4011,-0.1296204837971645,-18.134952159334574,-0.8257003829609308,-0.7553626857337683,-0.11245791705441466,0.042120219827252114,0.2585057387799612
41-4011,-0.06424255714728208,-21.927193658450722,-0.7910703704087947,-0.8243608716002191,-0.012349651491498914,0.04564015268292332,0.2585057387799612
41-4012,-0.10182374639435722,-6.4527673075168295,0.06925047651751992,-0.30259136563765976,0.33122985280650274,0.040611989348676936,0.1845751765394752
41-9011,-0.14323697380071518,-8.005012158948034,-0.6115416492424952,-0.41381002733536,-0.2344447043098845,0.036713082402749286,0.24034512219830262
41-9012,-0.0030400481942730517,-0.3251332376011767,-0.6484344786921112,-0.008688148810076957,-0.6640395050664929,0.024293175184458615,0.5361801148632135
41-9021,-0.22046502522658018,-15.057449623104237,-0.9321561826679954,-0.7032048509839215,-0.2764579366482014,0.04750660496412751,0.20380058847107874
41-9022,-0.09659629737943061,-9.849264881281336,-0.4097159190361208,-0.44225596497206743,-0.010466741605209329,0.043006787541155944,0.07647297128521968
41-9031,-0.07122669758094623,-18.156594506702923,-0.8990034987902908,-0.5648900858038068,-0.3976968787215909,0.06358346573510687,0.18415504343142963
41-9041,-0.04697562075772289,-2.820726083618776,-0.18988323642058091,-0.21800902792015542,-0.010322386756959734,0.03844817825653424,0.2986971326824581
41-9091,-0.024746549113521477,-1.7421051027315173,-0.28606114233318447,-0.04761453286409312,-0.2786084116642882,0.04016180219519683,0.4107581261366575
43-1011,-0.17366255416685605,-15.201413608044046,-0.2647421196635409,-0.6833568488035475,0.3736478281941309,0.04496690094587574,0.20490325914534502
43-2011,-0.015245196902272131,-1.0942662839577864,-0.31292755584724663,-0.05719891873612504,-0.29003468765061236,0.03430605053949076,0.23234026206388414
43-2021,-0.005634398940486209,-0.4344798184239469,-0.44753657040209305,-0.06701285857235328,-0.4147489823143631,0.034225270484623316,0.15489834341348852
43-3011,-0.016201992644728387,-1.9448619272866403,-0.060421169424082155,-0.09189213189721368,-0.005813442586449558,0.03728440505958108,0.23975578461213498
43-3021,-0.02882667560106594,-3.7723896422989616,-0.16799513616223294,-0.14929580780425056,-0.046937232386775385,0.028237904028793004,0.22453817686879463
43-3031,-0.04213127674272323,-4.418425459164743,0.268138719179698,-0.17921295687719851,0.4184062313394743,0.02894544471742222,0.20625091393985429
43-3041,-0.05608327232855958,-3.8633947735180634,-0.5142932979349935,-0.1464714329916479,-0.40217650049,0.03435463554665441,0.2930459991199763
43-3051,-0.06135719124850367,-4.823713461968036,-0.3901547566179442,-0.22224905256868066,-0.20106596279301092,0.033160258743747395,0.23246930039378322
43-3061,-0.06982619905335345,-4.772407191395344,-0.6169018021408985,-0.26730424770794503,-0.38492258606179863,0.03532503162884515,0.15538499391114335
43-3071,-0.01642089652099584,-1.3493721807460155,-0.07516898440507447,-0.05160893960476054,-0.05776864214810917,0.034208597347795244,0.32026784542146336
43-4011,-0.011922338261439194,-1.2740056635230992,-0.3543419461676205,-0.05221539683217502,-0.34506008100688357,0.0429335316714381,0.2203003966585011
43-4021,-0.0607394025822113,-6.120602636190889,-0.6235905509096811,-0.23393937641602358,-0.43083030174525305,0.04117912725159556,0.20443084238205556
43-4031,-0.09259394668307426,-7.457019184295596,-0.4654095883347118,-0.2939987405786133,-0.20545649016800027,0.03404564241190178,0.21241531628158805
43-4051,-0.21880631723002378,-13.298232479940538,0.18895065371328634,-0.6096654062301339,0.7611654887737365,0.037450571169683755,0.25463757370252793
43-4061,-0.14985561674297215,-15.472857116688395,-0.7319177676540045,-0.6736851869052112,-0.10519989572970978,0.04696731498091644,0.1513406128357051
43-4071,-0.02055268052465256,-2.1664729515156744,-0.5593259823566332,-0.11777379096800233,-0.4720017388574185,0.030449547468787586,0.28704614238265513
43-4081,-0.0012032936349660659,-0.029865274652013774,-0.1765922880790356,-0.007963614273629016,-0.20418894426861156,0.03556027046320498,0.3602400101032286
43-4111,-0.24334887569108243,-18.11355910202989,-0.7513316236464678,-0.6315089182846383,-0.16433222310286544,0.04450951774103595,0.2726982739883703
43-4121,-0.00835508956511524,-0.4754992869674536,-0.21288833460655177,-0.01943163785182911,-0.2280422471372492,0.03458555038252653,0.2940911424578929
43-4131,-0.059362689946587194,-6.133206205723757,-0.31159959525726855,-0.1848936430552932,-0.17002519711515474,0.0433192449131794,0.20767134993713343
43-4141,-0.033195979462375416,-2.446572368967695,-0.3142647149660407,-0.06239744123638502,-0.29219007311050404,0.04032279938084837,0.26581698964753286
43-4151,-0.01245471754825192,-1.1021130524623173,-0.3550266747192161,-0.07869408396164745,-0.31122567946579993,0.03489308870823127,0.29915909362931004
43-4161,-0.05597529229859373,-7.419527706683062,-0.40594789851199087,-0.31975174460736433,-0.12346523789471409,0.03726908399008755,0.19998590463897914
43-4171,-0.03909154479710209,-1.825215711790027,0.21679110768110688,-0.10885367497829623,0.2895204784127592,0.036124304246643923,0.23456595583147433
43-4181,-0.004045472377758005,-0.2579106612237254,-0.17411714956266167,-0.02086699861047414,-0.18771606970903054,0.03446591875684302,0.14551887538707087
43-5011,0.0001947655395478306,0.11120839048477295,-0.16223502883361762,-0.0038652024946927988,-0.18792497813742726,0.029555151798502433,0.1781123618408924
43-5011,-0.050453595408144813,-5.970401680094014,-0.43852534702711576,-0.18603039782314612,-0.28547902733498054,0.0329840781310109,0.1781123618408924
43-5021,-0.0001347797975783261,0.12045239858273367,-0.048640358171113895,-0.0004548439345111177,-0.0855681608328478,0.03738264659624502,0.27765295698258186
43-5031,-0.1284240479564405,-11.00231848449769,-0.6783022985059999,-0.4444454370290525,-0.27476346512579397,0.04090660364884657,0.23547416377168862
43-5032,-0.016451188588254163,-1.4358674308285848,-0.1646553917427105,-0.08644821983409345,-0.11362114326578476,0.03541397135716773,0.2252118043782687
43-5041,-0.03569112438181633,-2.442808151746715,-0.8904596161150344,-0.14370994626840838,-0.7685600917420103,0.02181042189538429,0.1298971528919881
43-5051,-0.0013425496320321048,0.01893018614231967,-0.26187154369674204,-0.0036486467378602505,-0.28915097458340666,0.030928077624524875,0.25141008544570065
43-5052,-0.0008431598329872517,0.06763185439475687,0.10278777696177199,-0.0008948304324571943,0.06541462236651574,0.03826798502771345,0.1654938272162667
43-5053,-5.4109658315815645e-05,0.10930029062190895,-0.06481078891547076,-0.00018169488631070152,-0.09501852608153172,0.030389432052371657,-0.028062171109814127
43-5061,-0.2094268692437759,-8.006199909981927,-0.3036695270578087,-0.2519923554113186,-0.08044039982555917,0.028763228179069067,0.21204773705915514
43-5071,-0.0299032169723091,-3.2690858872018005,0.23596497265021465,-0.16082972783306282,0.3681025668321727,0.02869213365110479,0.2803560323597081
43-5111,-0.025426868383156966,-1.7972679553291895,-0.6820120119742854,-0.07885609399682947,-0.6243405646621429,0.021184646684687003,0.28023602166770223
43-6011,-0.11083446013446814,-6.580191401905075,-0.18439591120364307,-0.2838324923662974,0.06154454702605916,0.03789203413659514,0.22947807510113716
43-6012,-0.06691790017558896,-4.271060157849524,-0.29065391136649676,-0.1823515246957177,-0.14649666908574455,0.038194282414965475,0.16128686034605488
43-6013,-0.025714603166417972,-2.132608227368464,0.17709072439477014,-0.1000526732071636,0.24075076663185868,0.03639263097007506,0.2273416626594278
43-6014,-0.06300806255591837,-4.161679065409321,0.172103027248812,-0.18081957966949336,0.3161204928363399,0.03680211408196543,0.23237235775183107
43-9021,-0.017020703729201232,-1.7131197800802,0.004209124254941354,-0.0609194115317635,0.03952215845029494,0.025606377336409913,0.21089492923801068
43-9022,-0.01686556440988772,-2.197710560633405,-0.40290404361193755,-0.08368974270683704,-0.352152678142974,0.03293837723787352,0.20029554891613355
43-9031,-0.00452861562874063,-1.6282385719221428,-1.0036660853160924,-0.15258403753041483,-0.8876634925324134,0.03658144474673586,0.19733207288017462
43-9041,-0.19230800604697385,-10.425383216513298,-0.5917277175131099,-0.4907647873508503,-0.14271593162192797,0.041753001459668315,0.18918919156944325
43-9051,1.5320273260626484e-05,0.11892170850967657,-0.3105006439981617,-0.0008698175812140718,-0.336127694672399,0.02649686825545139,0.23794283481750078
43-9061,-0.04369516923777262,-2.5645548278182035,0.5585718089579839,-0.09544584624672203,0.62078068245657,0.03323697274813586,0.2790930625952375
43-9071,0.0005134976163185115,0.14586757397401529,-0.5268469588948843,-0.0017273012826044543,-0.5506089316282412,0.02548927401596135,0.20253462890021412
43-9081,-0.4851331957675953,-10.823333773237124,-0.8602430432703443,-0.3963737323395047,-0.48724245166003755,0.02337314072919794,0.2294694575232521
43-9111,-0.09319515404937612,-22.508017553435316,-1.323641762730662,-0.7975017088383467,-0.5758940559416428,0.04975400204932745,0.009549584716348036
45-1011,-0.08472852481843489,-9.49090400775807,-0.7127487321773254,-0.31539757928965706,-0.43561741903342943,0.03826626614576112,0.20602237525974987
45-2011,-0.0795843485899817,-26.550568644359444,-1.4271666435788135,-0.7015806915824507,-0.7630575522909133,0.037471600294550544,0.09335457554448556
45-2021,-0.0753248812905345,-7.114270668359082,-1.6861507609895114,-0.30582943027420617,-1.4110560305866575,0.030734699871352245,0.17470216352452672
45-2041,-0.0013292231935242427,-0.04248201684337851,-0.8321011053837055,-0.0037511863400983003,-0.855273781639911,0.02692386259630375,0.33089989807886777
45-2091,-0.000694935615114031,0.06837704451136482,-0.5630913515019471,-0.001449364973259648,-0.5864607079597364,0.024818721431048907,0.2669610548142636
45-2092,-0.06293648474605125,-7.526451440714609,-0.4327109713795725,-0.359695805279582,-0.10069459237382006,0.027679426273829577,0.3381062239128676
45-2093,-0.03236525037837642,-3.2333633862465994,-0.6474876647603387,-0.11362718696520613,-0.5621919414990364,0.028331463703903825,0.27584094170969653
45-4011,-0.002104368246226421,-0.9967052423699752,-0.9535960516336335,-0.03479438592305284,-0.9425147697861678,0.023713104075587133,0.31863231849288187
45-4021,-0.004588277943505631,-0.29476997694718166,-0.5114611202434856,-0.025918004941775763,-0.5127718371316172,0.027228721829907432,0.15468309032832117
45-4022,-0.0006519580344560047,0.07709355870344355,-0.4278041363145766,-0.0030097562707140924,-0.45256989260811054,0.02777551256424804,0.1825725293137812
45-4023,-0.0543433637828936,-5.347812757862709,-1.248403890341201,-0.06642092207857608,-1.2093235334527543,0.027340565190129507,0.21732307372249204
47-1011,-0.11575330107106059,-7.418494662270087,-0.14539860761927725,-0.2984514851278308,0.11597476238566928,0.03707811512288428,0.18816891604640906
47-1011,-0.08816023355465852,-25.531307640039966,-0.7387371846173121,-0.9602327765405465,0.1628404589137089,0.05865513300952552,0.18816891604640906
47-2011,-0.00657576405608121,-0.49097544757858863,-0.8836477152208606,-0.025712917767326093,-0.8786217946262078,0.020686997172673305,0.19139910586659337
47-2021,-0.009876311973984028,-0.6670465322856445,-0.42869437069572713,-0.03533774474601348,-0.4193245220967228,0.025967896147009117,0.15700040097462598
47-2022,0.0010483829500599455,0.15890014356790527,-0.5478354850531342,-9.476474729641637e-05,-0.5768952077958387,0.029154487490000935,0.28201974782365147
47-2031,-0.016960579536384374,-2.0092058997052957,-0.1912155242674638,-0.08542756657078465,-0.13401969550828108,0.02823173781160193,0.2255502913447751
47-2041,0.00011317976250413273,0.12699481661517603,-0.417755333683143,-0.0018779687455721117,-0.44341193543559676,0.02753457049802588,0.2278031507363658
47-2042,-0.000611857915540023,0.10261840259634783,-0.600476334842623,-0.0021655976016043965,-0.6250761433471124,0.026765406106093792,0.24407941716779868
47-2043,-0.000391456304025898,0.10909992233064052,-0.774165023601733,-0.0008557742727379747,-0.8067554997305617,0.03344625040156668,0.24187458802027262
47-2044,-0.0006109100481292189,0.07633934424899351,-0.4391972086355227,-0.006384232746826424,-0.4599521657983563,0.027139189909660022,0.257148157260938
47-2051,-0.0027346463328210197,-0.057233371757940465,-0.1883840323056667,-0.011260937219866651,-0.20008149208663317,0.02295839700083313,0.24099623858645192
47-2053,-0.000208648914714218,0.11632617290985015,-0.45837900517120156,-0.00010170203604031869,-0.4871606532852675,0.028883350150106235,0.37812517886803354
47-2061,-0.01346855224305362,-1.1893736884711423,-0.10411161902665933,-0.05880205030252528,-0.06865285331434334,0.02334328459020929,0.24590731042292546
47-2071,7.459371808322146e-05,0.10933925997830113,-0.6204454027828006,-0.0004072451092218543,-0.6403930164175846,0.020354858744005888,0.28456680513483157
47-2072,-0.0012110459071282419,0.04071585375439905,-0.7085379960216853,-0.003399285918222361,-0.7300533366746995,0.024914626571236553,0.15765662931314894
47-2073,-0.02441565361144838,-2.0356257082778284,-0.27476771353747953,-0.08736942220470434,-0.21491188028550878,0.027513588952733592,0.20055488099679497
47-2081,-0.000979101664836524,0.09281841161372603,-0.4405622233687305,-0.0026242623808685472,-0.46706772857537526,0.02912976758751329,0.25424342744590644
47-2082,-0.0052065271364721616,-0.2477490988758246,-0.504680801449136,-0.019449853106952908,-0.5119398066499565,0.026708858307773475,0.14464894049478438
47-2111,-0.02092906473568634,-2.506672424325982,-0.06499971042386887,-0.08427876183144623,-0.006111693222155878,0.02539074462973323,0.11757732936310239
47-2121,-0.00904087624357319,-0.833866624246609,-0.33863653658749904,-0.04368539900357238,-0.32068182407840906,0.025730686494482402,0.24581106565513178
47-2131,-0.003243731111888182,-0.10753494290459942,-0.4756254012521577,-0.009693739357056419,-0.49664486675699493,0.03071320486189366,0.19630541358829756
47-2132,-0.008021283626386726,-0.5681811728727043,-0.742483140738615,-0.028165650803283704,-0.7365913615784718,0.02227387164314054,0.1808253504658861
47-2141,-0.0008597952469667151,0.10464199712984319,-0.1807282389264242,-0.0007320928255181158,-0.20710215886519912,0.02710601276429303,0.20385705306174584
47-2142,-0.0012542882527772064,0.04611179328797823,-0.40085765370964044,-0.0026700979337448416,-0.43025686529448226,0.032069309518586664,0.2522836139558131
47-2151,-0.0022199136325320654,-0.02946330188766108,-0.7611358558677948,-0.010098794051750293,-0.7722218898619273,0.021184828045882842,0.233168163364188
47-2152,-0.012013704594285862,-1.1320740559151887,-0.25658283818977345,-0.0512902895006353,-0.22589900226576098,0.02060645357662283,0.14538581280849838
47-2152,-0.03172629208685142,-3.745812115290602,-0.24308495773433458,-0.12646664605860236,-0.1446601577562845,0.02804184608055227,0.14538581280849838
47-2161,-2.9035426673237034e-05,0.14983075156971307,-0.2807144175851586,-0.00019751401131129498,-0.3125851988446975,0.0320682952708502,0.23795325278010315
47-2171,-0.000637684818612944,0.08971556036246703,-0.432526018393002,-0.0010750045639329464,-0.46242207659340373,0.0309710627643347,0.18338031814219669
47-2181,-0.013908730773698013,-1.0598494387035853,-0.27861724344393046,-0.050792705223309476,-0.25288565900032633,0.025061120779705348,0.27512830619258866
47-2211,-0.015516309591596139,-1.0958098401707634,-0.5899877044437143,-0.054530987100389616,-0.5593742580991807,0.02391754075585606,0.2038921546460819
47-2221,0.0004318053319667207,0.12650804269047736,-0.5449783917019357,-0.0021873766452040755,-0.5670281172802523,0.0242371022235206,0.13154529465289322
47-2231,-0.07574008561069645,-11.684454731305829,-1.0271549270216997,-0.35494472289471357,-0.6947748073121551,0.022564603185168952,0.16887035681972495
47-3011,-8.150979553465314e-05,0.12165599036983131,-0.6433223643086547,-0.00027294877591232947,-0.669372191337863,0.026322775805120546,0.2949995352214363
47-3012,0.00017246086677968274,0.1298703756694087,-0.560049520727655,-6.738254048421766e-05,-0.5884275441615996,0.028445405974428795,0.2812105795797657
47-3013,-0.0009492552112686342,0.06440046167996356,-0.45692744254769835,-0.003231604986764225,-0.47400245134813757,0.020306613787203442,0.262169256666561
47-3014,-0.00016438128941332448,0.0901486366185861,-0.9155839305505258,-3.2649099914294766e-05,-0.9490513900214261,0.033500108570814646,0.25565506411945504
47-3015,-0.0008227101158379568,0.08450637842770987,-0.7048682787349194,-0.0005632264588397717,-0.7310727352782602,0.026767683002180576,0.2772585253072526
47-3016,-0.0055646557158447706,-0.29869394351468537,-0.4010350500387627,-0.021159356256212014,-0.40606931776072264,0.02619362397817193,0.3184537311185349
47-4011,-0.0803379923906443,-23.14849475900195,-1.1009597571356062,-0.6538984234051539,-0.47135307319854247,0.024291739468090157,0.2071896233719679
47-4011,-0.05489262129793976,-30.776058053127265,-1.2385062040803754,-0.8355028765417787,-0.43583236201385,0.032829034475253316,0.2071896233719679
47-4021,-0.016002896078972245,-1.8407824352533928,-0.9286105884174272,-0.06588471514959338,-0.8842226183804893,0.021496745112655535,0.25711689026464857
47-4031,-0.0007014328629083948,0.07221649171028571,-0.29485525562135084,-0.0026343999179054833,-0.3209367560735483,0.028715900370102965,0.29304246196221406
47-4041,-0.03668025731397881,-4.23959167328303,-0.5648014935149868,-0.16702024877301547,-0.4261949604929258,0.028413715750954527,0.11909802940240644
47-4051,-0.000921613618338927,0.08652106479880727,-0.21802872752928915,-0.004143876329049334,-0.242194704505458,0.02830985330521818,0.21018973596424972
47-4061,2.9911299404972703e-05,0.12130267749646569,-0.4608786727066514,-0.0009736261525601364,-0.48541599708109784,0.02551095052700658,0.22247592026682295
47-4071,-0.0018081873109477198,-0.019177630975675874,-0.8459624903598137,-0.008983438064349425,-0.8593276589069982,0.022348606611533928,0.22387359254181494
47-5011,-0.000970297179974357,-0.052229031425913675,-0.8211577024871248,-0.009639940872194774,-0.8357657953897988,0.024248033774868727,0.22110517599062263
47-5012,-0.002362642547918123,-0.19768607862284082,-0.6952893262560846,-0.013132353636878147,-0.7075556432907,0.025398670671493484,0.21103880147970866
47-5013,-0.01835956737273629,-1.7274366263996226,-0.7828983960159301,-0.0668284014781011,-0.7412812497401453,0.025211255202316263,0.21859383116837172
47-5022,-0.0005543075121815043,0.04746705544707719,-0.6999319504192938,-0.006365493694319824,-0.7184170117205642,0.02485055499559019,0.2482663542138206
47-5041,-0.03938305757408222,-2.965094513954977,-1.0764695399421682,-0.19994343038723006,-0.8962492455045972,0.01972313594965902,0.1116611665644589
47-5043,-0.019223214237250326,-1.2081168042144321,-0.9313160040812587,-0.06360171698084471,-0.8898002709793333,0.022085983878919357,0.2845091454112034
47-5044,-0.00044487342305292427,0.07955029540362044,-0.4373336071829672,-0.0016321324833428186,-0.45975096975525886,0.024049495055634473,0.31810482493586667
47-5051,-0.001087614220464992,0.054240558037522285,-0.6609327696842762,-0.002220872031949206,-0.6899105511878059,0.031198653535478904,0.3014279933564161
