code,dL,strip_adj,cong_adj,reinst_adj,total_adj
39-3092.00,4.520485978013979e-06,-0.16398332035543328,-0.07416468105564267,0.02371725826720006,-0.2144307431438759
39-3093.00,1.3998040403318438e-05,-0.06926166681963242,-0.09534503374127112,0.018514006625252044,-0.1460926939356515
39-4011.00,3.363404623559035e-06,-0.0330351449734656,-0.28581873303795247,0.016687157532918828,-0.30216672047849924
39-4021.00,3.604978818217639e-05,-0.001181307177925195,-0.12559182628825294,0.018681360040617268,-0.10809177342556087
39-4031.00,4.309057254564105e-05,-0.015144445633851866,-0.0903453248799968,0.021982664975876087,-0.08350710553797258
39-5011.00,2.137620712107182e-05,-0.02221479240474933,-0.10473231997078791,0.021926411899421794,-0.10502070047611545
39-5012.00,0.0003023929441167267,-0.10452928778653625,-0.08733794816885121,0.027935535511151244,-0.16393170044423622
39-5091.00,-2.668558894036891e-06,-0.3508188540381165,-0.00034134573844957217,0.022641585049078206,-0.3285186147274879
39-5092.00,0.00022214389640500562,-0.0015610612577603433,-0.09262789849297359,0.020543474766534064,-0.07364548498419987
39-5093.00,7.864606178908025e-06,-0.017878954507979827,-0.10178375649247595,0.011356439876478497,-0.10830627112397728
39-5094.00,5.348415735869223e-05,-0.28505275487915727,-0.01903776428093673,0.034338066325152905,-0.2697524528349411
39-6011.00,3.928042541787247e-05,-0.00045926564609954923,-0.12092389197325826,0.023055236801994283,-0.09832792081736352
39-6012.00,3.6626977452440356e-05,-0.0029290066751244126,-0.11802297632302006,0.017222063499892748,-0.10372991949825172
39-9011.00,0.000674706236313668,-0.08598760366404745,-0.07494525312819889,0.02837421421924713,-0.1325586425729992
39-9011.01,0.0007829026038453681,-0.0933973794362637,-0.061010942361379605,0.03563609477469187,-0.11877222702295143
39-9031.00,7.122391051122006e-05,-0.34926555312591745,0.004258261620624815,0.027410000586029604,-0.31759729091926303
39-9032.00,-6.91153582056995e-05,-0.42872151209251275,0.008040729005221792,0.03592643319078803,-0.3847543498965029
39-9041.00,3.067833221283604e-05,-0.12863514664554287,-0.04802241907838534,0.01801249675859795,-0.15864506896533026
41-1011.00,0.0008910652435924499,-0.31963269318889953,-0.05291033556201308,0.05450451671354717,-0.31803851203736544
41-1012.00,8.741009192746304e-05,-0.3741187776467987,0.00027835304475143374,0.04724940768095687,-0.3265910169210904
41-2011.00,0.005961546937797772,-0.007960869270480453,-0.1314640178323201,0.053428313389282334,-0.08599657371351821
41-2012.00,1.2895076410119583e-05,-0.1603198609933485,-0.044286444064149944,0.01794829156303246,-0.18665801349446598
41-2021.00,0.0005066194784706613,-0.08077140606968847,-0.10115966655066444,0.03386177400409096,-0.14806929861626195
41-2022.00,0.0003895288744381613,-0.013843710525864417,-0.09290378879918837,0.026250249338484632,-0.08049724998656815
41-2031.00,0.006970316991551401,-0.003631677544840395,-0.13545841242270296,0.07010207399278867,-0.06898801597475468
41-3011.00,-3.7425282514991546e-05,-0.4386779008800161,0.003414444741996814,0.035732564731575156,-0.39953089140644416
41-3021.00,-0.0002441938187313828,-0.608445065325538,0.04758709600384803,0.04187794647671961,-0.5189800228449704
41-3031.00,-0.00021128312500796713,-0.6167571341050784,0.028509791977300747,0.05111953922606949,-0.5371278029017081
41-3041.00,0.00010796445776804016,-0.011621145496883756,-0.0791194251904015,0.03465702441609153,-0.05608354627119372
41-4011.00,-0.0005224513262488564,-0.7553626857337683,0.09457446457295005,0.038901297280625524,-0.6218869238801927
41-4011.07,-0.0003577076918276506,-0.8243608716002191,0.14850471665988563,0.044448945242800963,-0.6314072096975325
41-4012.00,0.0013404614242348827,-0.30259136563765976,-0.06616407146070857,0.05857984033001884,-0.3101755967683495
41-9011.00,-1.579759582361973e-05,-0.41381002733536,0.018682721931905455,0.028163187828176728,-0.3669641175752778
41-9012.00,3.61799127078178e-06,-0.008688148810076957,-0.1627836336053088,0.010093155268648069,-0.16137862714673767
41-9021.00,-7.06753769283365e-05,-0.7032048509839215,0.09633889946839824,0.035069774636209416,-0.5717961768793138
41-9022.00,2.8433686801474e-05,-0.44225596497206743,-0.006571428562398118,0.04578830226108899,-0.40303909127337656
41-9031.00,-6.275578891832228e-05,-0.5648900858038068,0.05120774500329128,0.04674785320966279,-0.46693448759085276
41-9041.00,8.425900231275301e-05,-0.21800902792015542,-0.03924162776738305,0.02903130891878991,-0.22821934676874855
41-9091.00,9.81713121635296e-06,-0.04761453286409312,-0.05817801086258667,0.0274272313027355,-0.07836531242394429
43-1011.00,-0.00031673234457891414,-0.6833568488035475,0.008035719426183974,0.07087520500961975,-0.6044459243677438
43-2011.00,5.9442195395586556e-05,-0.05719891873612504,-0.06070565545860651,0.020034101433882068,-0.09787047276084948
43-2021.00,5.333497376398586e-06,-0.06701285857235328,-0.074378278037591,0.018096263508386112,-0.12329487310155818
43-3011.00,0.0003225304106166051,-0.09189213189721368,-0.04187558673787706,0.034198417954842686,-0.09956930068024805
43-3021.00,0.00042475912479815556,-0.14929580780425056,-0.07227749256102456,0.028238398800918052,-0.19333490156435706
43-3031.00,0.001943644565810261,-0.17921295687719851,-0.08550005010168071,0.044295442179909994,-0.22041756479896923
43-3041.00,6.397131060919482e-06,-0.1464714329916479,-0.08853566937445656,0.02133438874222815,-0.2136727136238763
43-3051.00,0.00012012284401675987,-0.22224905256868066,-0.013806335873826736,0.024168610422292236,-0.21188677802021516
43-3061.00,1.3305482756097923e-05,-0.26730424770794503,-0.004800632423531681,0.024921361437679312,-0.2471835186937974
43-3071.00,0.0005319423131730542,-0.05160893960476054,-0.08228140454617261,0.03272572149861519,-0.10116462265231796
43-4011.00,7.151200996458317e-05,-0.05221539683217502,-0.08402952094259053,0.031145949237875392,-0.10509896853689016
43-4021.00,3.0963336838722057e-06,-0.23393937641602358,-0.00430244101902888,0.02471613927049665,-0.2135256781645558
43-4031.00,7.21625059188659e-05,-0.2939987405786133,0.015245625527150253,0.025211713310933526,-0.2535414017405295
43-4051.00,0.0020284191190457004,-0.6096654062301339,-0.05430684306182365,0.08090423296195204,-0.5830680163300055
43-4061.00,-0.00013637443095281465,-0.6736851869052112,0.026448810868368255,0.038840746808435966,-0.608395629228407
43-4071.00,5.8195904529089305e-05,-0.11777379096800233,-0.07213071786516823,0.017744367011812034,-0.17216014182135853
43-4081.00,0.0004084521664548808,-0.007963614273629016,-0.10062586525012973,0.028264948045694904,-0.08032453147806384
43-4111.00,-0.00014185666328989837,-0.6315089182846383,0.05871111315007882,0.035391875542598594,-0.5374059295919609
43-4121.00,0.00012098641164316634,-0.01943163785182911,-0.09750128170552586,0.024394660315293137,-0.09253825924206183
43-4131.00,0.00022936517087451705,-0.1848936430552932,-0.054487796545364287,0.04004411779830974,-0.19933732180234776
43-4141.00,5.6759102224664826e-05,-0.06239744123638502,-0.07935753756124742,0.02794001592955775,-0.11381496286807469
43-4151.00,0.0001444092254602855,-0.07869408396164745,-0.026331469947826758,0.024794649077994002,-0.08023090483148021
43-4161.00,4.300766719518708e-05,-0.31975174460736433,0.008500925830066564,0.031103916762918793,-0.280146902014379
43-4171.00,0.0014470387404457215,-0.10885367497829623,-0.09561969208661525,0.04166995651904282,-0.16280341054586867
43-4181.00,0.0001982537166840498,-0.02086699861047414,-0.08280132720648092,0.02861501083948559,-0.07505331497746948
43-5011.00,0.00017277966657459323,-0.0038652024946927988,-0.08288861368207412,0.026399126749618862,-0.060354689427148056
43-5011.01,7.32816259488943e-05,-0.18603039782314612,-0.038031632308914265,0.028488209353418448,-0.19557382077864194
43-5021.00,0.0001137212696456372,-0.0004548439345111177,-0.10841445282946172,0.029035656702659285,-0.07983364006131355
43-5031.00,-4.3309442561059795e-05,-0.4444454370290525,0.008477625654756071,0.03397328784435416,-0.40199452352994225
43-5032.00,0.0002969755188988283,-0.08644821983409345,-0.07075204770124621,0.034523946007467554,-0.12267632152787211
43-5041.00,7.566439497183481e-06,-0.14370994626840838,-0.0009759787329959302,0.010603832073734054,-0.13408209292767026
43-5051.00,0.00011222460414911432,-0.0036486467378602505,-0.09886940430697067,0.021396417612896457,-0.08112163343193446
43-5052.00,0.0005417371852217457,-0.0008948304324571943,-0.10957871451914336,0.03155173367723485,-0.0789218112743657
43-5053.00,0.00017289926432578404,-0.00018169488631070152,-0.09709213339639566,0.023326458172946207,-0.07394737010976016
43-5061.00,0.00017580644721853882,-0.2519923554113186,-0.04150876850133356,0.03076022283566937,-0.2627409010769828
43-5071.00,0.001048945153760225,-0.16082972783306282,-0.09511286033848876,0.04206234938779607,-0.2138802387837555
43-5111.00,4.232053705414469e-05,-0.07885609399682947,-0.02886963886003846,0.013678792645665183,-0.09404694021120275
43-6011.00,0.00029250627439647483,-0.2838324923662974,-0.04660598655326975,0.040902902557805376,-0.28953557636176175
43-6012.00,0.00016371801032595253,-0.1823515246957177,-0.03718870194888346,0.029444317136711362,-0.1900959095078898
43-6013.00,0.0011849081605814216,-0.1000526732071636,-0.09303204319774583,0.041752504920593125,-0.1513322114843163
43-6014.00,0.002300527586974294,-0.18081957966949336,-0.08230824045842589,0.04886913986809116,-0.21425868025982808
43-9021.00,0.00026044006790663216,-0.0609194115317635,-0.0552998757779255,0.025517682310951972,-0.09070160499873703
43-9022.00,6.320541955637425e-05,-0.08368974270683704,0.003495265276600712,0.01876377703468135,-0.06143070039555498
43-9031.00,1.204660934789209e-06,-0.15258403753041483,-0.03234011361121869,0.019144051412776975,-0.16578009972885654
43-9041.00,-3.726880364271143e-05,-0.4907647873508503,0.009283762237229709,0.03387465093232267,-0.4476063741812979
43-9051.00,8.361408433433116e-05,-0.0008698175812140718,-0.10352428563023208,0.01740775089608393,-0.08698635231536223
43-9061.00,0.004160759434196724,-0.09544584624672203,-0.11513849803806475,0.05867713363329785,-0.15190721065148893
43-9071.00,3.4245720602249714e-05,-0.0017273012826044543,-0.09963518469861876,0.017249414327120238,-0.08411307165410298
43-9081.00,-2.750646486111405e-06,-0.3963737323395047,0.055348369520408,0.010553195388258718,-0.33047216743083796
43-9111.00,-1.6344486298571763e-05,-0.7975017088383467,0.17387681209283112,0.026847351417270016,-0.5967775453282456
45-1011.00,3.886421720238574e-06,-0.31539757928965706,0.03727819909625163,0.030463320110456493,-0.24765606008294894
45-2011.00,-4.067861546572613e-05,-0.7015806915824507,0.2302203177701596,0.017672015093876503,-0.4536883587184146
45-2021.00,-3.334349277580283e-06,-0.30582943027420617,-0.20642981066434762,0.009336557933729228,-0.5029226830048246
45-2041.00,3.097820248615542e-05,-0.0037511863400983003,-0.07825535843980047,0.009003191395745347,-0.07300335338415342
45-2091.00,3.393024213901844e-05,-0.001449364973259648,-0.10060173133735573,0.014165691485697796,-0.08788540482491758
45-2092.00,8.864161727396586e-06,-0.359695805279582,-0.028343952935792505,0.026500750862631595,-0.3615390073527429
45-2093.00,2.735637340294539e-05,-0.11362718696520613,-0.05293549521647467,0.017666600561509593,-0.1488960816201712
45-4011.00,5.545839143611797e-06,-0.03479438592305284,-0.10551968874167228,0.011247464860715262,-0.12906660980400986
45-4021.00,7.59411520942729e-06,-0.025918004941775763,-0.04255675989759933,0.015186433803143995,-0.053288331036231096
45-4022.00,3.7992378806780145e-05,-0.0030097562707140924,-0.06890258601955779,0.020498998292953985,-0.051413343997317895
45-4023.00,2.9604650125529783e-06,-0.06642092207857608,-0.2056163965022253,0.011542837960552,-0.2604944806202494
47-1011.00,0.0005510066463602524,-0.2984514851278308,-0.038007691630088214,0.05566256245363377,-0.28079661430428526
47-1011.03,-0.0012409837619511092,-0.9602327765405465,0.1742564932822468,0.07680183521768358,-0.7091744480406161
47-2011.00,6.9649947727606215e-06,-0.025712917767326093,-0.05747341186674726,0.011810650254433064,-0.07137567937964029
47-2021.00,6.582380593462433e-05,-0.03533774474601348,-0.09078626466438067,0.020818426871731077,-0.10530558253866307
47-2022.00,1.284677641447425e-05,-9.476474729641637e-05,-0.1009616925483261,0.020899310742192423,-0.08015714655343009
47-2031.00,0.0007851908532368322,-0.08542756657078465,-0.08251880539189749,0.0337090474188293,-0.13423732454385284
47-2041.00,2.2640954263169257e-05,-0.0018779687455721117,-0.08317444110511785,0.018842727186952235,-0.06620968266373772
47-2042.00,2.924067577038297e-05,-0.0021655976016043965,-0.10242710151724355,0.014310396374564771,-0.09028230274428317
47-2043.00,6.087685432539026e-06,-0.0008557742727379747,-0.09586110579273477,0.014630063063623577,-0.08208681700184917
47-2044.00,5.406143809689345e-05,-0.006384232746826424,-0.10398902617558026,0.019987627028997146,-0.09038563189340953
47-2051.00,0.0002946911965684292,-0.011260937219866651,-0.07859555752456338,0.018610335274807266,-0.07124615946962276
47-2053.00,2.1437747085506416e-06,-0.00010170203604031869,-0.11920582824639459,0.017865953920557676,-0.10144157636187723
47-2061.00,0.0012541925571427047,-0.05880205030252528,-0.09421936673943199,0.023653988128538472,-0.1293674289134188
47-2071.00,4.649235707956405e-05,-0.0004072451092218543,-0.08496871441073628,0.011552444482703539,-0.0738235150372546
47-2072.00,3.410412624874308e-06,-0.003399285918222361,-0.09155021982803735,0.013175031867800335,-0.08177447387845937
47-2073.00,0.0005321584804341673,-0.08736942220470434,-0.06795965478305055,0.027333728416818914,-0.12799534857093597
47-2081.00,0.0001332831418911374,-0.0026242623808685472,-0.08692647027719014,0.01844670032712381,-0.07110403233093487
47-2082.00,1.6114017493580506e-05,-0.019449853106952908,-0.10768138418959072,0.014933758002812159,-0.11219747929373147
47-2111.00,0.0007997186852211867,-0.08427876183144623,-0.05404672233215324,0.03581632785046285,-0.10250915631313662
47-2121.00,6.574691318886626e-05,-0.04368539900357238,-0.0797640876487673,0.021147393348033283,-0.1023020933043064
47-2131.00,5.866343362198771e-05,-0.009693739357056419,-0.07594789696823945,0.020360696630834063,-0.0652809396944618
47-2132.00,3.328100781890139e-05,-0.028165650803283704,-0.03634505225112816,0.011403732923552123,-0.05310697013085974
47-2141.00,0.0003219770635654619,-0.0007320928255181158,-0.10315247793764737,0.020953949652181336,-0.08293062111098415
47-2142.00,2.741867559155261e-06,-0.0026700979337448416,-0.08053924763489295,0.01799747461488055,-0.06521187095375724
47-2151.00,3.913027462609976e-05,-0.010098794051750293,-0.07055964323101671,0.011593426004662177,-0.06906501127810483
47-2152.00,0.00044336769591986694,-0.0512902895006353,-0.0693294137804763,0.022852038971431288,-0.09776766430968031
47-2152.04,0.00039846273235954934,-0.12646664605860236,-0.040674282544366225,0.03370233830470948,-0.1334385902982591
47-2161.00,3.441985957166867e-05,-0.00019751401131129498,-0.09950801213775096,0.023824171080080614,-0.07588135506898164
47-2171.00,2.5741132864282303e-05,-0.0010750045639329464,-0.09039350813580649,0.02004963583455055,-0.07141887686518889
47-2181.00,0.00018245676810287037,-0.050792705223309476,-0.07203941777305012,0.020873904092591378,-0.10195821890376822
47-2211.00,0.00010862593684073238,-0.054530987100389616,-0.05902532326204213,0.01797845291242961,-0.09557785745000213
47-2221.00,7.679681564135617e-05,-0.0021873766452040755,-0.0931330293521575,0.01815600918124405,-0.07716439681611753
47-2231.00,-4.2768487829929766e-05,-0.35494472289471357,0.09389219772548518,0.013657849532432209,-0.24739467563679618
47-3011.00,1.8989116420695544e-05,-0.00027294877591232947,-0.0942902036553912,0.013795049763990708,-0.08076810266731282
47-3012.00,2.7353921735397555e-05,-6.738254048421766e-05,-0.09902750117541581,0.016664514497336302,-0.08243036921856373
47-3013.00,8.30233996259667e-05,-0.003231604986764225,-0.08801077778299504,0.014419853026862661,-0.0768225297428966
47-3014.00,7.876249146789012e-06,-3.2649099914294766e-05,-0.15113051049683923,0.011840320088559952,-0.13932283950819357
47-3015.00,5.345068530598977e-05,-0.0005632264588397717,-0.08952314968875585,0.012434869522362835,-0.07765150662523279
47-3016.00,6.167256065522119e-06,-0.021159356256212014,-0.07727683123002604,0.01788203812950906,-0.080554149356729
47-4011.00,-0.00037846300331181377,-0.6538984234051539,0.24297383726452138,0.015334859355820019,-0.3955897267848125
47-4011.01,-0.00045739163469870166,-0.8355028765417787,0.37668011898674125,0.01942902662047663,-0.4393937309345608
47-4021.00,1.0279378771078685e-05,-0.06588471514959338,-0.03236638986757878,0.011788336761801688,-0.08646276825537047
47-4031.00,3.374940704728668e-05,-0.0026343999179054833,-0.08188624173424053,0.02235867635492239,-0.06216196529722362
47-4041.00,2.5832113054839137e-05,-0.16702024877301547,-0.02519768393258648,0.023940945998809582,-0.16827698670679236
47-4051.00,0.00024863659937400474,-0.004143876329049334,-0.08183397535023351,0.02460783290624624,-0.061370018773036605
47-4061.00,2.5790153406966867e-05,-0.0009736261525601364,-0.08784172695592085,0.018975627603141643,-0.06983972550533935
47-4071.00,2.748096973478626e-05,-0.008983438064349425,-0.07486628922719607,0.012372607760058774,-0.07147711953148672
47-5011.00,1.2373747048187659e-05,-0.009639940872194774,-0.07077742872471093,0.013860985741065424,-0.06655638385584028
47-5012.00,1.4918034584245239e-05,-0.013132353636878147,-0.06371785603180635,0.017090971912462116,-0.05975923775622238
47-5013.00,3.5747792720856604e-05,-0.0668284014781011,-0.03657620635930092,0.016217682204399786,-0.08718692563300223
47-5022.00,3.483226779705994e-05,-0.006365493694319824,-0.08717524061535764,0.016150224935325586,-0.07739050937435188
47-5023.00,1.252009196877756e-05,-0.08501564696444053,-0.06732922040967759,0.013993140906074064,-0.13835172646804406
47-5032.00,4.9019663450821495e-06,-0.07009330387048118,-0.05328187277775198,0.01806530904444914,-0.10530986760378402
47-5041.00,-2.1531581896916686e-05,-0.19994343038723006,-0.01173814717367394,0.009629329675278964,-0.20205224788562504
47-5043.00,1.0445524059488295e-06,-0.06360171698084471,-0.045438632775701926,0.011042262716432383,-0.09799808704011426
47-5044.00,6.570717284176621e-06,-0.0016321324833428186,-0.09538534661645359,0.016164045734203825,-0.08085343336559259
47-5051.00,4.392557476473924e-06,-0.002220872031949206,-0.10014960263892281,0.015485488567707595,-0.08688498610316442
47-5071.00,4.399203906759231e-05,-0.0012185504969779437,-0.1005495324162835,0.012321828174329141,-0.08944625473893231
47-5081.00,9.982839639152599e-06,-0.036756467303662,-0.019946768003682003,0.01000173618691047,-0.04670149912043353
49-1011.00,-0.0002929851753179567,-0.45185240165756335,0.03437866763067765,0.048063530626921036,-0.36941020339996467
49-2011.00,3.5296085492572964e-05,-0.06715594670845171,-0.026398020594175176,0.013184226510192243,-0.08036974079243464
49-2021.00,1.7751377711883146e-05,-0.07185679246531196,-0.022806834249916808,0.01647691457371936,-0.0781867121415094
49-2022.00,8.834602778692825e-05,-0.1200797136594205,-0.015840508415249754,0.020761973393334188,-0.11515824868133606
49-2091.00,6.7887535833626665e-06,-0.07415750037451074,-0.033978060892652096,0.016730209149297348,-0.09140535211786549
49-2092.00,1.281341267509783e-05,-0.014549792945278028,-0.10336489779239155,0.009175532812839116,-0.10873915792483047
49-2093.00,-2.080866134180667e-06,-0.13240415745003453,-0.017650970442451897,0.013450897764564207,-0.13660423012792222
49-2094.00,8.372237474875031e-07,-0.09508652056155587,0.007032711685221571,0.012995013037049752,-0.07505879583928454
49-2095.00,-4.6749314272998205e-06,-0.1922055666521194,0.06690033651223093,0.012679794698403413,-0.11262543544148507
49-2096.00,-8.531765889965737e-06,-0.18781052052821678,0.007817289996975951,0.01167941211715684,-0.168313818414084
49-2097.00,1.859890353057703e-05,-0.04831753622045154,-0.04817729880551358,0.014953904157771536,-0.08154093086819358
49-2098.00,-2.8618620537436488e-05,-0.25270517326462016,0.02360975387742492,0.01787818809149133,-0.2112172312957039
49-3011.00,2.6061432141570324e-05,-0.10317048832001685,-0.021004130125028997,0.015790077639896705,-0.10838454080514914
49-3021.00,0.00020147547290860388,-0.04270003048257731,-0.05076810831586043,0.022026037451668756,-0.07144210134676898
49-3022.00,2.4433097424956206e-05,-0.0019734819311354457,-0.07646147550389326,0.017312274121670246,-0.06112268331335846
49-3023.00,0.0007643129775266413,-0.04612635352000982,-0.07359796196487567,0.02404433562957342,-0.09567997985531207
49-3031.00,0.0002411558846494089,-0.046840214102354505,-0.05986186066039467,0.01881596752633863,-0.08788610723641055
49-3041.00,3.0138308234430305e-05,-0.025490830193627634,-0.05361214034467521,0.013383601632944053,-0.06571936890535879
49-3042.00,0.00015936666359974414,-0.014005714317967044,-0.07227729218976853,0.018281096096953497,-0.06800191041078207
49-3043.00,2.1496080730095486e-05,-0.008163919886678528,-0.07156435808824524,0.01499576136444336,-0.0647325166104804
49-3051.00,1.3496019959919508e-05,-0.0395242793301116,-0.05809613067759667,0.012006627182926444,-0.08561378282478183
49-3052.00,5.803889660520694e-06,-0.024974598663118464,-0.08200736715286139,0.013536932097771182,-0.09344503371820867
49-3053.00,2.6183500354698446e-05,-0.013734765080627653,-0.07657918380160345,0.011299534868617567,-0.07901441401361353
49-3091.00,1.969315343331842e-05,-0.002173078231822334,-0.09254800755845105,0.022301216639692534,-0.07241986915058085
49-3092.00,1.7331406680417763e-05,-0.022472980279814703,-0.05839370864931892,0.014468807709913545,-0.06639788121922008
49-3093.00,0.00013414468028386884,-0.0034347751718804,-0.09876653692534854,0.01844098833745189,-0.08376032375977704
49-9011.00,3.95984414767803e-05,-0.008978879746847301,-0.07724841648726688,0.02194380179278843,-0.06428349444132575
49-9012.00,2.257572349384832e-05,-0.02239731069855999,-0.056601291285508726,0.009535767755868285,-0.06946283422820043
49-9021.00,0.00039447956374667574,-0.06074730522254157,-0.06301941404761591,0.025346491851480746,-0.09842022741867673
49-9031.00,9.782294123909292e-06,-0.11220868880844437,-0.027332397543654352,0.01596397261063842,-0.1235771137414603
49-9041.00,0.00040509231084154534,-0.0340490034149874,-0.07612361952608149,0.02366436129732019,-0.0865082616437487
49-9043.00,5.3866032058079785e-05,-0.0033893670187752356,-0.07591295938191545,0.012118445972579828,-0.06718388042811085
49-9044.00,3.6017776782273735e-05,-0.0024999069068760704,-0.07952809886637757,0.010730548825084174,-0.07129745694816947
49-9045.00,7.338273496997285e-07,-9.50279782330199e-05,-0.0979106459811625,0.019543023842031104,-0.07846265011736442
49-9051.00,0.00010828526158765861,-0.03948412620496056,-0.0730262257188854,0.018947931070233626,-0.09356242085361233
49-9052.00,0.00011133733559257042,-0.08113547061598014,-0.016117414962125043,0.017879971771704195,-0.07937291380640099
49-9061.00,1.5354523459594683e-07,-0.06713506730186314,-0.2673517712316116,0.005040647768822737,-0.329446190764652
49-9062.00,-4.865061419862335e-05,-0.2375637716465806,0.08518311814469381,0.013758751970518013,-0.13862190153136877
49-9063.00,5.068130980406947e-06,-0.07935462157971163,-0.1636299235245655,0.012902797627970752,-0.2300817474763064
49-9064.00,2.6848233965305017e-06,-0.04898791467346664,-0.031185615167872882,0.017733976566233434,-0.062439553275106086
49-9071.00,0.0020432247940568096,-0.007584349512035793,-0.10636841143014131,0.03383563743152829,-0.08011712351064881
49-9081.00,-1.4637027813377892e-05,-0.1292093783133943,0.041918360264443955,0.006946862280026167,-0.08034415576892417
49-9091.00,3.567834801579243e-05,-0.008100962084234276,-0.08550981315330608,0.010726581040794159,-0.0828841941967462
49-9092.00,1.182919693579702e-06,-0.13731813185337804,0.004963080672706788,0.019159545679547474,-0.11319550550112378
49-9094.00,2.0778722642320342e-05,-0.0003927673852897051,-0.09880087448563923,0.02170843540635614,-0.0774852064645728
49-9095.00,1.5252971921489995e-06,-0.05329788330525442,-0.06079921699739277,0.00909205077747366,-0.10500504952517353
49-9096.00,2.3022641445863694e-05,-0.010512932594541002,-0.08567478350048896,0.012614206239458525,-0.08357350985557144
49-9097.00,1.426909536165892e-05,-0.015481443985096988,-0.0269570554558336,0.01287228949304886,-0.029566209947881728
49-9098.00,8.349680807220004e-05,-0.013385458387090932,-0.07417504828253652,0.009779174870000684,-0.07778133179962676
49-9099.01,4.148656997976703e-05,-0.1927772487441053,0.03476010628865378,0.020296121424644653,-0.13772102103080686
51-1011.00,0.0002499350828599634,-0.3136021326223952,-0.01386415159944443,0.04605477779564904,-0.2814115064261906
51-2011.00,1.828722936084894e-05,-0.025152865749796582,-0.07832659076571691,0.01133904372049388,-0.09214041279501961
51-2021.00,9.36966139879787e-06,-0.011345205685816762,-0.08744394205999573,0.006158152594335942,-0.09263099515147655
51-2031.00,3.429536406537783e-05,-0.01450991249054523,-0.07446021344970477,0.011223823443227143,-0.07774630249702286
51-2041.00,6.32842084377627e-05,-0.0032853110254538187,-0.07467555775810375,0.009594680403063105,-0.06836618838049446
51-2051.00,2.0460390218108074e-05,-0.0056097690754408625,-0.09900982017588156,0.015111296415494468,-0.08950829283582795
51-2061.00,5.012052257656693e-07,-0.014912065275369368,-0.06753569568969198,0.01410494828141795,-0.0683428126836434
51-3011.00,0.0002797568042477133,-0.06645621314914552,-0.058852250656405314,0.02003344754577352,-0.10527501625977731
51-3021.00,0.00020798217974713601,-0.0021935081011061897,-0.11079904719872058,0.028809923126871695,-0.08418263217295507
51-3022.00,0.00021003139271278596,-0.00012029409899394494,-0.11292573254321958,0.02737941958838208,-0.08566660705383145
51-3023.00,9.757313267513091e-05,-0.0005015640833234691,-0.10248495878094754,0.020742952595298902,-0.08224357026897211
51-3091.00,2.727024801676205e-05,-0.039214753179525275,-0.05019462505956174,0.010151662068282441,-0.07925771617080457
51-3092.00,0.00012953411504305911,-0.12326712449805965,-0.02122023050612354,0.015251746233607477,-0.12923560877057572
51-3093.00,2.5741903731743408e-05,-0.06965932807647679,-0.057977654594264294,0.013350925432359606,-0.11428605723838148
51-4021.00,5.634466529137055e-05,-0.019384618279132848,-0.07957482692171602,0.013977449573542966,-0.0849819956273059
51-4022.00,1.0136548770032961e-05,-0.002974205193279289,-0.12758567671854681,0.008867873358376688,-0.12169200855344942
51-4023.00,2.772044091378618e-05,-0.02280327147884531,-0.055211752514475965,0.015418410684001849,-0.06259661330931943
51-4031.00,0.0001961672542721872,-0.0011636804571044657,-0.0864082946640945,0.012875023329674384,-0.07469695179152458
51-4032.00,7.106915153361569e-06,-0.0013825656502670647,-0.09231260439435962,0.018462420499210985,-0.0752327495454157
51-4033.00,6.210660731984554e-05,-0.002909405464936121,-0.0810736253308244,0.010396620695085623,-0.0735864101006749
51-4034.00,1.906644004384744e-05,-0.003043340629590663,-0.07215527960738033,0.00985017251391307,-0.06534844772305792
51-4035.00,1.2737455915824296e-05,-0.0018260087022676785,-0.09721874836740252,0.007045360632129238,-0.09199939643754096
51-4041.00,0.00017269197752154612,-0.07533367391968548,-0.046334780046724866,0.018368379684928104,-0.10330007428148225
51-4051.00,2.2739610610326896e-05,-0.01963451104621905,-0.06541322613988054,0.01504342266014369,-0.0700043145259559
51-4052.00,7.609637766135009e-06,-0.008029222824499804,-0.15665398171424094,0.007630897884792542,-0.1570523066539482
51-4061.00,3.992844995536431e-07,-0.08552209941142763,0.07689039991282254,0.006637024549310588,-0.001994674949294506
51-4062.00,2.5603158851453955e-06,-0.0054500793499574485,-0.13835418363153718,0.012148853241948032,-0.1316554097395466
51-4071.00,1.564128264140645e-05,-1.9384814062384237e-05,-0.10786316394934348,0.010802269744679016,-0.09708027901872684
51-4072.00,0.0001719659059241542,-0.0031598900488325476,-0.08501462015552175,0.013127854136978812,-0.07504665606737548
51-4081.00,0.00014192168981198156,-0.001175712818565433,-0.086746940233843,0.016976614096404496,-0.07094603895600393
51-4111.00,3.26846579904829e-05,-0.015186543464116742,-0.07616384974439505,0.012273023459060894,-0.0790773697494509
51-4121.00,0.0004827574240934074,-0.013741146282932881,-0.08755295857862277,0.013270236147474357,-0.0880238687140813
51-4122.00,3.155210632751671e-05,-0.007254122924350792,-0.089368037306222,0.008394684616290782,-0.08822747561428201
51-4191.00,1.7548329234392314e-05,-0.010251082814360046,-0.0603676024746882,0.014310721636858759,-0.056307963652189486
51-4192.00,5.1602714632487896e-06,-0.0034331093230344223,-0.09494847651347582,0.012066003945963022,-0.08631558189054722
