onet_code,aise,rse,job_zone,complementarity
17-3013.00,0.0490605427974947,0.5238095238095238,3.0,0.488611111111111
17-3019.00,0.872651356993737,0.8690476190476191,,
17-3021.00,0.0668058455114822,0.3571428571428571,3.0,0.5480555555555555
17-3022.00,0.0407098121085595,0.2142857142857142,3.0,0.5958333333333333
17-3023.00,0.1889352818371607,0.6190476190476191,3.0,0.5761111111111111
17-3024.00,0.3496868475991649,0.8571428571428571,3.0,0.5741666666666666
17-3024.01,0.2212943632567849,0.8214285714285714,3.0,0.6238888888888888
17-3025.00,0.0427974947807933,0.3571428571428571,4.0,0.6091666666666666
17-3026.00,0.4759916492693111,0.75,3.0,0.5816666666666667
17-3026.01,0.0866388308977035,0.3809523809523809,4.0,0.601388888888889
17-3027.00,0.0709812108559499,0.6428571428571429,3.0,0.5986111111111111
17-3027.01,0.5020876826722338,0.7857142857142857,3.0,0.5755555555555556
17-3028.00,0.2640918580375783,0.7738095238095238,,
17-3029.00,0.8810020876826722,0.9047619047619048,,
17-3029.01,0.0198329853862212,0.0952380952380952,2.0,0.6086111111111111
17-3029.08,0.0260960334029227,0.238095238095238,3.0,0.5447222222222222
17-3031.00,0.3246346555323591,0.6428571428571429,3.0,0.5688888888888889
19-1011.00,0.0156576200417536,0.0238095238095238,5.0,0.6772222222222222
19-1012.00,0.0532359081419624,0.2023809523809523,4.0,0.5663888888888889
19-1013.00,0.022964509394572,0.0714285714285714,5.0,0.6691666666666667
19-1021.00,0.0375782881002087,0.0476190476190476,5.0,0.6452777777777778
19-1022.00,0.0125260960334029,0.0833333333333333,5.0,0.6461111111111112
19-1023.00,0.0469728601252609,0.1309523809523809,4.0,0.6297222222222222
19-1029.00,0.4029227557411273,0.6785714285714286,,
19-1029.01,0.2118997912317327,0.2142857142857142,5.0,0.6041666666666666
19-1029.02,0.0281837160751565,0.0714285714285714,5.0,0.6072222222222223
19-1029.03,0.0281837160751565,0.0595238095238095,5.0,0.6058333333333333
19-1029.04,0.0167014613778705,0.1071428571428571,5.0,0.7086111111111112
19-1031.00,0.0292275574112734,0.1428571428571428,4.0,0.5994444444444443
19-1031.02,0.0240083507306889,0.119047619047619,4.0,0.6588888888888889
19-1031.03,0.0845511482254697,0.1071428571428571,4.0,0.6136111111111111
19-1032.00,0.0845511482254697,0.1785714285714285,4.0,0.6383333333333333
19-1041.00,0.0876826722338204,0.0833333333333333,5.0,0.6163888888888889
19-1042.00,0.0970772442588726,0.119047619047619,5.0,0.6319444444444445
19-1099.00,0.4686847599164926,0.5238095238095238,,
19-2011.00,0.0156576200417536,0.0357142857142857,5.0,0.5736111111111111
19-2012.00,0.0521920668058455,0.3571428571428571,5.0,0.5563888888888889
19-2021.00,0.1565762004175365,0.1666666666666666,4.0,0.581388888888889
19-2031.00,0.0657620041753653,0.238095238095238,4.0,0.5908333333333333
19-2032.00,0.0177453027139874,0.1666666666666666,5.0,0.6238888888888889
19-2041.00,0.1826722338204593,0.4166666666666667,4.0,0.5472222222222223
19-2041.01,0.0762004175365344,0.0476190476190476,5.0,0.538888888888889
19-2041.02,0.1064718162839248,0.3095238095238095,5.0,0.6263888888888889
19-2041.03,0.0762004175365344,0.3809523809523809,5.0,0.5638888888888889
19-2042.00,0.0271398747390396,0.1071428571428571,5.0,0.6083333333333334
19-2043.00,0.0167014613778705,0.0476190476190476,5.0,0.596388888888889
19-2099.00,0.5187891440501043,0.7380952380952381,,
19-2099.01,0.1931106471816284,0.4404761904761904,4.0,0.5566666666666666
19-3011.00,0.3475991649269311,0.238095238095238,5.0,0.548611111111111
19-3011.01,0.0908141962421711,0.119047619047619,5.0,0.5219444444444443
19-3022.00,0.7077244258872651,0.5238095238095238,5.0,0.5447222222222223
19-3032.00,0.558455114822547,0.5,5.0,0.6130555555555555
19-3033.00,0.0354906054279749,0.0238095238095238,5.0,0.5752777777777778
19-3034.00,0.0501043841336116,0.0714285714285714,5.0,0.56
19-3039.00,0.3945720250521921,0.3095238095238095,,
19-3039.02,0.0219206680584551,0.0119047619047619,,
19-3039.03,0.0250521920668058,0.0119047619047619,,
19-3041.00,0.1304801670146138,0.0714285714285714,5.0,0.5891666666666666
19-3051.00,0.0167014613778705,0.0476190476190476,5.0,0.5780555555555557
19-3091.00,0.0386221294363256,0.0238095238095238,5.0,0.6075
19-3092.00,0.0542797494780793,0.0595238095238095,4.0,0.5377777777777777
19-3093.00,0.2588726513569937,0.1785714285714285,5.0,0.5891666666666666
19-3094.00,0.1054279749478079,0.0357142857142857,5.0,0.5641666666666666
19-3099.00,0.6022964509394572,0.5595238095238095,,
19-3099.01,0.3068893528183716,0.4880952380952381,4.0,0.538611111111111
19-4012.00,0.2348643006263048,0.4047619047619047,3.0,0.6091666666666666
19-4012.01,0.1419624217118998,0.2738095238095238,3.0,0.6169444444444445
19-4013.00,0.0563674321503131,0.238095238095238,3.0,0.5894444444444445
19-4021.00,0.1722338204592902,0.369047619047619,4.0,0.5394444444444444
19-4031.00,0.0720250521920668,0.2976190476190476,3.0,0.56
19-4042.00,0.0553235908141962,0.3452380952380952,4.0,0.6052777777777777
19-4043.00,0.1054279749478079,0.2976190476190476,4.0,0.5827777777777777
19-4044.00,0.1064718162839248,0.2976190476190476,,
19-4051.00,0.0281837160751565,0.1547619047619047,3.0,0.6475
19-4051.02,0.0177453027139874,0.1309523809523809,3.0,0.6488888888888888
19-4061.00,0.3434237995824634,0.3214285714285714,4.0,0.4547222222222223
19-4071.00,0.0772442588726513,0.238095238095238,3.0,0.6805555555555556
19-4092.00,0.0918580375782881,0.238095238095238,3.0,0.6522222222222221
19-4099.00,0.8653444676409185,0.8690476190476191,,
19-4099.01,0.127348643006263,0.4880952380952381,3.0,0.5641666666666666
19-4099.03,0.1617954070981211,0.4642857142857143,4.0,0.4844444444444443
19-5011.00,0.0960334029227557,0.4047619047619047,4.0,0.6877777777777778
19-5012.00,0.1659707724425887,0.5357142857142857,3.0,0.6516666666666667
21-1011.00,0.0073068893528183,0.0,5.0,0.6291666666666667
21-1012.00,0.3079331941544885,0.2261904761904762,5.0,0.6375
21-1013.00,0.0093945720250521,0.0,5.0,0.5505555555555555
21-1014.00,0.0323590814196242,0.0119047619047619,5.0,0.5705555555555556
21-1015.00,0.2045929018789144,0.3214285714285714,4.0,0.5919444444444445
21-1019.00,0.6764091858037579,0.7619047619047619,,
21-1021.00,0.0271398747390396,0.0119047619047619,4.0,0.64
21-1022.00,0.0584551148225469,0.0476190476190476,5.0,0.6308333333333334
21-1023.00,0.0167014613778705,0.0119047619047619,5.0,0.6255555555555555
21-1029.00,0.3705636743215031,0.4642857142857143,,
21-1091.00,0.0824634655532359,0.0238095238095238,4.0,0.6219444444444445
21-1092.00,0.022964509394572,0.0357142857142857,4.0,0.6669444444444445
21-1093.00,0.2077244258872651,0.1428571428571428,4.0,0.6375
21-1094.00,0.1899791231732776,0.2142857142857142,4.0,0.6344444444444444
21-1099.00,0.6471816283924844,0.7261904761904762,,
21-2011.00,0.0020876826722338,0.0119047619047619,5.0,0.6683333333333333
21-2021.00,0.0438413361169102,0.0238095238095238,4.0,0.5644444444444443
21-2099.00,0.4624217118997912,0.6666666666666666,,
23-1011.00,0.0396659707724425,0.0476190476190476,5.0,0.6586111111111111
23-1012.00,0.1732776617954071,0.1666666666666666,5.0,0.5080555555555556
23-1021.00,0.0281837160751565,0.0476190476190476,5.0,0.5627777777777778
23-1022.00,0.0615866388308977,0.0833333333333333,5.0,0.515
23-1023.00,0.0083507306889352,0.0,5.0,0.7088888888888889
23-2011.00,0.3747390396659708,0.2976190476190476,3.0,0.4383333333333333
23-2093.00,0.4739039665970772,0.3571428571428571,2.0,0.5322222222222223
23-2099.00,0.6899791231732777,0.6428571428571429,,
25-1011.00,0.2640918580375783,0.1785714285714285,5.0,0.6105555555555556
25-1021.00,0.5041753653444676,0.4642857142857143,5.0,0.601388888888889
25-1022.00,0.3100208768267223,0.2023809523809523,5.0,0.5680555555555556
25-1031.00,0.0354906054279749,0.0357142857142857,5.0,0.6491666666666667
25-1032.00,0.1148225469728601,0.5119047619047619,5.0,0.6208333333333333
25-1041.00,0.0678496868475991,0.1666666666666666,5.0,0.6644444444444444
25-1042.00,0.0647181628392484,0.0833333333333333,5.0,0.6933333333333332
25-1043.00,0.022964509394572,0.0119047619047619,5.0,0.7097222222222221
25-1051.00,0.1012526096033402,0.2142857142857142,5.0,0.6583333333333333
25-1052.00,0.0981210855949895,0.2261904761904762,5.0,0.6755555555555556
25-1053.00,0.0751565762004175,0.1071428571428571,5.0,0.666388888888889
25-1054.00,0.0448851774530271,0.0476190476190476,5.0,0.6202777777777777
25-1061.00,0.0219206680584551,0.0238095238095238,5.0,0.6211111111111111
25-1062.00,0.1116910229645093,0.0595238095238095,5.0,0.616111111111111
25-1063.00,0.0960334029227557,0.0357142857142857,5.0,0.5786111111111111
25-1064.00,0.0511482254697286,0.0119047619047619,5.0,0.6172222222222223
25-1065.00,0.0615866388308977,0.0595238095238095,5.0,0.5733333333333334
25-1066.00,0.0678496868475991,0.0238095238095238,5.0,0.6047222222222223
25-1067.00,0.0501043841336116,0.0119047619047619,5.0,0.5980555555555557
25-1069.00,0.487473903966597,0.3809523809523809,,
25-1071.00,0.0782881002087682,0.0833333333333333,5.0,0.6727777777777778
25-1072.00,0.0177453027139874,0.0238095238095238,5.0,0.6986111111111112
25-1081.00,0.2171189979123173,0.1428571428571428,5.0,0.6327777777777778
25-1082.00,0.1096033402922755,0.0714285714285714,5.0,0.5758333333333333
25-1111.00,0.0354906054279749,0.0238095238095238,5.0,0.6477777777777779
25-1112.00,0.0584551148225469,0.0,5.0,0.6019444444444445
25-1113.00,0.0438413361169102,0.0,5.0,0.6019444444444444
25-1121.00,0.0302713987473903,0.0476190476190476,5.0,0.6188888888888889
25-1122.00,0.2505219206680584,0.119047619047619,5.0,0.6372222222222222
25-1123.00,0.0939457202505219,0.0238095238095238,5.0,0.5705555555555556
25-1124.00,0.1283924843423799,0.1071428571428571,5.0,0.5538888888888889
25-1125.00,0.011482254697286,0.0,5.0,0.5686111111111112
25-1126.00,0.0250521920668058,0.0119047619047619,5.0,0.5788888888888889
25-1192.00,0.0855949895615866,0.0833333333333333,5.0,0.6183333333333334
25-1193.00,0.0354906054279749,0.0476190476190476,5.0,0.6855555555555556
25-1194.00,0.1440501043841336,0.4761904761904761,3.0,0.5933333333333334
25-1199.00,0.7181628392484343,0.7976190476190477,,
25-2011.00,0.022964509394572,0.0714285714285714,3.0,0.5516666666666666
25-2012.00,0.0125260960334029,0.0357142857142857,4.0,0.6263888888888889
25-2021.00,0.034446764091858,0.0476190476190476,4.0,0.6211111111111111
25-2022.00,0.1680584551148225,0.1666666666666666,4.0,0.6591666666666667
25-2023.00,0.2327766179540709,0.3333333333333333,4.0,0.6344444444444445
25-2031.00,0.1732776617954071,0.1428571428571428,4.0,0.6216666666666666
25-2032.00,0.2974947807933194,0.3333333333333333,4.0,0.6608333333333333
25-2051.00,0.0187891440501043,0.0595238095238095,5.0,0.6433333333333333
25-2055.00,0.0104384133611691,0.0357142857142857,,
25-2056.00,0.0240083507306889,0.0357142857142857,,
25-2057.00,0.0292275574112734,0.0238095238095238,4.0,0.6488888888888888
25-2058.00,0.0334029227557411,0.0476190476190476,4.0,0.6238888888888888
25-2059.00,0.2025052192066805,0.2142857142857142,,
25-2059.01,0.0031315240083507,0.0238095238095238,5.0,0.7041666666666667
25-3011.00,0.1638830897703549,0.1547619047619047,4.0,0.5905555555555556
25-3021.00,0.2359081419624217,0.2619047619047619,3.0,0.5333333333333333
25-3031.00,0.2275574112734864,0.3571428571428571,,
25-3041.00,0.1555323590814196,0.119047619047619,3.0,0.496111111111111
25-3099.00,0.5741127348643006,0.6785714285714286,,
25-4011.00,0.290187891440501,0.3214285714285714,5.0,0.5508333333333334
25-4012.00,0.0438413361169102,0.0833333333333333,5.0,0.6222222222222222
25-4013.00,0.0407098121085595,0.1785714285714285,4.0,0.5716666666666667
25-4022.00,0.5427974947807933,0.3809523809523809,5.0,0.6152777777777777
25-4031.00,0.2129436325678496,0.4166666666666667,3.0,0.5272222222222223
25-9021.00,0.0563674321503131,0.2023809523809523,5.0,0.6477777777777777
25-9031.00,0.5417536534446764,0.5119047619047619,5.0,0.6125
25-9042.00,0.0396659707724425,0.0833333333333333,,
25-9043.00,0.0375782881002087,0.0595238095238095,,
25-9044.00,0.3528183716075156,0.369047619047619,5.0,0.5711111111111111
25-9049.00,0.7494780793319415,0.8333333333333334,,
25-9099.00,0.7306889352818372,0.6547619047619048,,
27-1011.00,0.2171189979123173,0.2261904761904762,4.0,0.5155555555555557
27-1012.00,0.0167014613778705,0.2023809523809523,3.0,0.4394444444444443
27-1013.00,0.0563674321503131,0.1071428571428571,3.0,0.3991666666666666
27-1014.00,0.1242171189979123,0.1904761904761904,4.0,0.5752777777777778
27-1019.00,0.4311064718162839,0.5119047619047619,,
27-1021.00,0.0292275574112734,0.25,4.0,0.5722222222222222
27-1022.00,0.0187891440501043,0.0357142857142857,3.0,0.4805555555555556
27-1023.00,0.0083507306889352,0.0476190476190476,2.0,0.5633333333333334
27-1024.00,0.2077244258872651,0.25,4.0,0.508888888888889
27-1025.00,0.0219206680584551,0.0833333333333333,4.0,0.6047222222222223
27-1026.00,0.0396659707724425,0.1547619047619047,3.0,0.495
27-1027.00,0.0375782881002087,0.0238095238095238,5.0,0.5969444444444444
27-1029.00,0.7693110647181628,0.8928571428571429,,
27-2011.00,0.0918580375782881,0.1071428571428571,2.0,0.518888888888889
27-2012.00,0.1064718162839248,0.119047619047619,4.0,0.6091666666666666
27-2012.03,0.1993736951983298,0.1666666666666666,4.0,0.5913888888888889
27-2012.04,0.1336116910229645,0.1428571428571428,4.0,0.5816666666666667
27-2012.05,0.1085594989561586,0.2023809523809523,4.0,0.6527777777777779
27-2021.00,0.0062630480167014,0.0357142857142857,2.0,0.5755555555555555
27-2022.00,0.0636743215031315,0.1904761904761904,4.0,0.6494444444444444
27-2023.00,0.0208768267223382,0.0595238095238095,2.0,0.4822222222222223
27-2031.00,0.0219206680584551,0.0476190476190476,3.0,0.5330555555555556
27-2032.00,0.0396659707724425,0.0714285714285714,4.0,0.6427777777777779
27-2041.00,0.0104384133611691,0.0238095238095238,4.0,0.5883333333333334
27-2042.00,0.0281837160751565,0.0238095238095238,4.0,0.4341666666666666
27-2091.00,0.0323590814196242,0.1309523809523809,,
27-2099.00,0.2098121085594989,0.3809523809523809,,
27-3011.00,0.4613778705636743,0.5357142857142857,4.0,0.6163888888888889
27-3023.00,0.5146137787056367,0.369047619047619,4.0,0.5997222222222223
27-3031.00,0.6743215031315241,0.5952380952380952,4.0,0.5791666666666666
27-3041.00,0.7933194154488518,0.5119047619047619,4.0,0.5613888888888888
27-3042.00,0.6910229645093946,0.7738095238095238,4.0,0.4922222222222223
27-3043.00,0.5260960334029228,0.3333333333333333,4.0,0.5308333333333334
27-3043.05,0.1649269311064718,0.0714285714285714,4.0,0.3955555555555555
27-3091.00,0.5250521920668059,0.2738095238095238,4.0,0.5788888888888889
27-3092.00,0.5041753653444676,0.4047619047619047,3.0,0.4994444444444443
27-3099.00,0.860125260960334,0.8809523809523809,,
27-4011.00,0.1127348643006263,0.1666666666666666,3.0,0.55
27-4012.00,0.1638830897703549,0.2857142857142857,3.0,0.5675
27-4014.00,0.1200417536534446,0.1309523809523809,3.0,0.5597222222222222
27-4015.00,0.0167014613778705,0.1547619047619047,,
27-4021.00,0.1899791231732776,0.2857142857142857,3.0,0.5675
27-4031.00,0.0521920668058455,0.0833333333333333,3.0,0.5572222222222223
27-4032.00,0.1002087682672233,0.1309523809523809,4.0,0.5180555555555556
27-4099.00,0.802713987473904,0.9047619047619048,,
29-1011.00,0.0031315240083507,0.0357142857142857,5.0,0.7116666666666667
29-1021.00,0.0052192066805845,0.0119047619047619,5.0,0.7569444444444444
29-1022.00,0.0020876826722338,0.0238095238095238,5.0,0.7655555555555555
29-1023.00,0.0020876826722338,0.0238095238095238,5.0,0.7422222222222221
29-1024.00,0.0020876826722338,0.0119047619047619,5.0,0.7597222222222222
29-1029.00,0.1231732776617954,0.119047619047619,,
29-1031.00,0.0313152400835073,0.0952380952380952,5.0,0.6088888888888889
29-1041.00,0.0093945720250521,0.0,5.0,0.69
29-1051.00,0.0897703549060542,0.0952380952380952,5.0,0.7036111111111112
29-1071.00,0.0772442588726513,0.0952380952380952,5.0,0.6975
29-1071.01,0.0250521920668058,0.0714285714285714,5.0,0.6813888888888888
29-1081.00,0.0010438413361169,0.0,5.0,0.7394444444444445
29-1122.00,0.0187891440501043,0.0595238095238095,5.0,0.6575
29-1122.01,0.0751565762004175,0.1071428571428571,5.0,0.6708333333333333
29-1123.00,0.0125260960334029,0.0952380952380952,5.0,0.7072222222222222
29-1124.00,0.0083507306889352,0.0595238095238095,3.0,0.6275
29-1125.00,0.0845511482254697,0.1071428571428571,4.0,0.6566666666666667
29-1126.00,0.045929018789144,0.1071428571428571,3.0,0.6116666666666667
29-1127.00,0.0918580375782881,0.0238095238095238,5.0,0.6472222222222221
29-1128.00,0.0125260960334029,0.0119047619047619,4.0,0.6158333333333333
29-1129.00,0.231732776617954,0.3571428571428571,,
29-1129.01,0.0083507306889352,0.0119047619047619,5.0,0.6227777777777778
29-1129.02,0.0083507306889352,0.0,4.0,0.5480555555555556
29-1131.00,0.0156576200417536,0.0119047619047619,5.0,0.7236111111111111
29-1141.00,0.0772442588726513,0.0476190476190476,4.0,0.6563888888888889
29-1141.01,0.0052192066805845,0.0119047619047619,3.0,0.66
29-1141.02,0.0104384133611691,0.0119047619047619,5.0,0.6133333333333334
29-1141.03,0.0093945720250521,0.0119047619047619,4.0,0.6622222222222222
29-1141.04,0.0396659707724425,0.0476190476190476,5.0,0.7138888888888889
29-1151.00,0.0010438413361169,0.0119047619047619,5.0,0.7275
29-1161.00,0.0031315240083507,0.0,5.0,0.7019444444444445
29-1171.00,0.0313152400835073,0.0357142857142857,5.0,0.705
29-1181.00,0.0678496868475991,0.0238095238095238,5.0,0.66
29-1211.00,0.0010438413361169,0.0,5.0,0.7372222222222221
29-1212.00,0.011482254697286,0.0,,
29-1213.00,0.0125260960334029,0.0119047619047619,5.0,0.7333333333333333
29-1214.00,0.0146137787056367,0.0119047619047619,,
29-1215.00,0.0240083507306889,0.0357142857142857,5.0,0.7286111111111111
29-1216.00,0.0146137787056367,0.0238095238095238,5.0,0.705
29-1217.00,0.0167014613778705,0.0,5.0,0.7225
29-1218.00,0.0240083507306889,0.0476190476190476,5.0,0.7216666666666667
29-1221.00,0.0104384133611691,0.0,5.0,0.6936111111111112
29-1222.00,0.0354906054279749,0.0357142857142857,5.0,0.6377777777777778
29-1223.00,0.0240083507306889,0.0119047619047619,5.0,0.6413888888888889
29-1224.00,0.0417536534446764,0.0357142857142857,5.0,0.6572222222222222
29-1229.00,0.2494780793319415,0.2857142857142857,,
29-1229.01,0.0167014613778705,0.0,5.0,0.7044444444444444
29-1229.02,0.0219206680584551,0.0238095238095238,5.0,0.7238888888888888
29-1229.03,0.0177453027139874,0.0476190476190476,5.0,0.7538888888888888
29-1229.04,0.0041753653444676,0.0238095238095238,5.0,0.715
29-1229.05,0.0876826722338204,0.0238095238095238,5.0,0.7030555555555555
29-1229.06,0.0073068893528183,0.0238095238095238,5.0,0.7511111111111112
29-1241.00,0.0052192066805845,0.0238095238095238,5.0,0.7230555555555556
29-1242.00,0.0010438413361169,0.0238095238095238,,
29-1243.00,0.0010438413361169,0.0238095238095238,,
29-1249.00,0.0855949895615866,0.2023809523809523,,
29-1291.00,0.0,0.0,5.0,0.6605555555555556
29-1292.00,0.034446764091858,0.0714285714285714,3.0,0.5286111111111111
29-1299.00,0.1962421711899791,0.1904761904761904,,
29-1299.01,0.022964509394572,0.0119047619047619,5.0,0.6477777777777779
29-1299.02,0.011482254697286,0.0238095238095238,5.0,0.6058333333333333
29-2011.00,0.0594989561586638,0.1071428571428571,4.0,0.6541666666666667
29-2011.01,0.0438413361169102,0.0833333333333333,4.0,0.5944444444444446
29-2011.02,0.0438413361169102,0.119047619047619,5.0,0.5905555555555555
29-2011.04,0.162839248434238,0.2619047619047619,,
29-2012.00,0.0668058455114822,0.0833333333333333,3.0,0.5488888888888889
29-2012.01,0.0292275574112734,0.1666666666666666,,
29-2031.00,0.0187891440501043,0.0476190476190476,3.0,0.5833333333333334
29-2032.00,0.0219206680584551,0.0833333333333333,3.0,0.5433333333333333
29-2033.00,0.0125260960334029,0.0714285714285714,3.0,0.6033333333333334
29-2034.00,0.0093945720250521,0.0476190476190476,3.0,0.5994444444444444
29-2035.00,0.0480167014613778,0.0714285714285714,3.0,0.6122222222222222
29-2036.00,0.0657620041753653,0.0595238095238095,,
29-2042.00,0.0762004175365344,0.238095238095238,,
29-2043.00,0.022964509394572,0.0714285714285714,,
29-2051.00,0.0490605427974947,0.2261904761904762,3.0,0.6288888888888888
29-2052.00,0.0605427974947807,0.1428571428571428,3.0,0.5491666666666667
29-2053.00,0.081419624217119,0.1428571428571428,3.0,0.5938888888888889
29-2055.00,0.0563674321503131,0.2142857142857142,3.0,0.6188888888888888
29-2056.00,0.045929018789144,0.1785714285714285,3.0,0.5805555555555555
29-2057.00,0.1304801670146138,0.1666666666666666,3.0,0.5716666666666667
29-2061.00,0.0281837160751565,0.0595238095238095,3.0,0.6033333333333334
29-2072.00,0.302713987473904,0.2142857142857142,,
29-2081.00,0.0208768267223382,0.0833333333333333,3.0,0.5722222222222222
29-2091.00,0.0020876826722338,0.0119047619047619,5.0,0.6508333333333333
29-2092.00,0.0260960334029227,0.0833333333333333,3.0,0.5561111111111111
29-2099.00,0.7682672233820459,0.8095238095238095,,
29-2099.01,0.0062630480167014,0.0119047619047619,3.0,0.5683333333333334
29-2099.05,0.1951983298538622,0.3214285714285714,3.0,0.5605555555555555
29-2099.08,0.1179540709812108,0.0476190476190476,3.0,0.5275
29-9021.00,0.3643006263048016,0.2857142857142857,,
29-9091.00,0.0156576200417536,0.0357142857142857,5.0,0.7797222222222221
29-9092.00,0.0782881002087682,0.0357142857142857,5.0,0.5702777777777778
29-9093.00,0.0135699373695198,0.1309523809523809,3.0,0.5991666666666666
29-9099.00,0.4759916492693111,0.4880952380952381,,
29-9099.01,0.0031315240083507,0.0119047619047619,5.0,0.6613888888888888
31-1121.00,0.0855949895615866,0.2261904761904762,2.0,0.5044444444444445
31-1122.00,0.0563674321503131,0.2023809523809523,2.0,0.5202777777777778
31-1131.00,0.0887265135699373,0.25,3.0,0.5741666666666666
31-1132.00,0.0354906054279749,0.2738095238095238,2.0,0.6091666666666666
31-1133.00,0.0490605427974947,0.119047619047619,2.0,0.5833333333333334
31-2011.00,0.0678496868475991,0.1309523809523809,3.0,0.6427777777777779
31-2012.00,0.1263048016701461,0.4642857142857143,3.0,0.5875
31-2021.00,0.0302713987473903,0.0952380952380952,3.0,0.5852777777777778
31-2022.00,0.0657620041753653,0.3095238095238095,2.0,0.5013888888888889
